seuil,code,classe,famille,points,proches,pct
100,GN N0005 2-1449,RN,GN N*,30,30,100.0
100,GN N0001 4-1070,RN,GN N*,52,52,100.0
100,GN N0006 1-1132,RN,GN N*,50,50,100.0
100,GN N0001 3-1215,RN,GN N*,83,83,100.0
100,GN N0001 7-1477,RN,GN N*,86,86,100.0
100,RN1-OSM-35,RN,*-OSM-*,1,1,100.0
100,GN N0002 1-1099,RN,GN N*,40,40,100.0
100,RN25-OSM-15,RN,*-OSM-*,31,31,100.0
100,RN25-OSM-3,RN,*-OSM-*,32,32,100.0
100,RN4-OSM-7,RN,*-OSM-*,121,121,100.0
100,GN N0001 9-1092,RN,GN N*,37,37,100.0
100,GN N0022 3-1350,RN,GN N*,18,18,100.0
100,GN N0002 7,RN,GN N*,45,45,100.0
100,GN N0001 5-1084,RN,GN N*,142,142,100.0
100,GN N0001 9-1091,RN,GN N*,87,87,100.0
100,GN N0023 1-1556,RN,GN N*,83,83,100.0
100,GN N0003 5-1384,RN,GN N*,61,61,100.0
100,GN N0005 4-1325,RN,GN N*,76,76,100.0
100,GN N0001 2-1056,RN,GN N*,40,40,100.0
100,GN N0002 6-1431,RN,GN N*,12,12,100.0
100,GN N0022 3-1381,RN,GN N*,58,58,100.0
100,KA 004,RU,autre,6,6,100.0
100,GN N0022 2-1398,RN,GN N*,100,100,100.0
100,GN N0003 4-1205,RN,GN N*,7,7,100.0
100,GN N0002 3-1119,RN,GN N*,52,52,100.0
100,GN N0023 1-1516,RN,GN N*,134,134,100.0
100,RN4-OSM-1,RN,*-OSM-*,5,5,100.0
100,MA 006,RU,autre,3,3,100.0
100,GN N0002 2-1111,RN,GN N*,63,63,100.0
100,GN N0040 1-1380,RN,GN N*,18,18,100.0
100,GN N0027 1,RN,GN N*,26,26,100.0
100,GN N0001 9-1095,RN,GN N*,88,88,100.0
100,GN N0002 1-1105,RN,GN N*,105,105,100.0
100,GN N0008 1-1456,RN,GN N*,46,46,100.0
100,GN N0005 2-1171,RN,GN N*,29,29,100.0
100,GN N0005 3-1450,RN,GN N*,29,29,100.0
100,GN N0022 2-1394,RN,GN N*,86,86,100.0
100,DI 256-w1097251581,RU,autre,2,2,100.0
100,GN N0024 1-1405,RN,GN N*,110,110,100.0
100,GN N0036 1,RN,GN N*,88,88,100.0
100,GN N0024 1-1400,RN,GN N*,31,31,100.0
100,GN N0020 1,RN,GN N*,60,60,100.0
100,GN N0008 1-1340,RN,GN N*,76,76,100.0
100,GN N0019 1-1483,RN,GN N*,47,47,100.0
100,GN N0029 1-1425,RN,GN N*,97,97,100.0
100,GN N0022 2-1395,RN,GN N*,78,78,100.0
100,GN N0025 2-1370,RN,GN N*,35,35,100.0
100,DI 814,RU,autre,8,8,100.0
100,GN N0009 1-1339,RN,GN N*,38,38,100.0
100,GN N0023 1-1555,RN,GN N*,92,92,100.0
100,GN N0010 2-1267,RN,GN N*,15,15,100.0
100,MA 784-w270805335,RU,autre,1,1,100.0
100,GN N0026 1-1557,RN,GN N*,51,51,100.0
100,GN N0001 5-1040,RN,GN N*,113,113,100.0
100,MA. 250,RU,autre,9,9,100.0
100,GN N0020 1-1202,RN,GN N*,91,91,100.0
100,GN N0040 1-1487,RN,GN N*,45,45,100.0
100,GN N0005 5,RN,GN N*,65,65,100.0
100,GN N0027 2,RN,GN N*,88,88,100.0
100,MA 784-w174021510,RU,autre,1,1,100.0
100,GN N0006 2-1498,RN,GN N*,107,107,100.0
100,GN N0005 5-1525,RN,GN N*,96,96,100.0
100,GN N0030 2-1495,RN,GN N*,106,106,100.0
100,GN N0022 3,RN,GN N*,29,29,100.0
100,GN N0002 5-1142,RN,GN N*,50,50,100.0
100,GN N0006 1-1149,RN,GN N*,35,35,100.0
100,GN N0001 5-1083,RN,GN N*,123,123,100.0
100,GN N0035 1-1549,RN,GN N*,95,95,100.0
100,GN N0034 2-1443,RN,GN N*,100,100,100.0
100,GN N0002 1-1433,RN,GN N*,23,23,100.0
100,GN N0033 2,RN,GN N*,101,101,100.0
100,GN N0005 1-1166,RN,GN N*,79,79,100.0
100,GN N0022 2-1393,RN,GN N*,111,111,100.0
100,GN N0005 4-1551,RN,GN N*,73,73,100.0
100,GN N000110-1257,RN,GN N*,72,72,100.0
100,GN N0002 5-1143,RN,GN N*,8,8,100.0
100,RN25-OSM-8,RN,*-OSM-*,31,31,100.0
100,GN N0001 1-1055,RN,GN N*,13,13,100.0
100,RN1-OSM-8,RN,*-OSM-*,9,9,100.0
100,GN N0004 1-1174,RN,GN N*,53,53,100.0
100,GN N0001 5,RN,GN N*,101,101,100.0
100,GN N0024 2-1346,RN,GN N*,45,45,100.0
100,GN N0022 3-1356,RN,GN N*,60,60,100.0
100,DI 256-w1097251582,RU,autre,3,3,100.0
100,GN N0038 1-1561,RN,GN N*,81,81,100.0
100,GN N0025 1-1367,RN,GN N*,28,28,100.0
100,GN N000110-1253,RN,GN N*,32,32,100.0
100,GN N0003 2-1194,RN,GN N*,72,72,100.0
100,RN30-OSM-65,RN,*-OSM-*,8,8,100.0
100,RN4-OSM-2,RN,*-OSM-*,25,25,100.0
100,GN N0041 1-1441,RN,GN N*,46,46,100.0
100,GN N0041 2,RN,GN N*,76,76,100.0
100,KA. 050-w571806430,RU,autre,1,1,100.0
100,GN N0008 1-1457,RN,GN N*,18,18,100.0
100,GN N0001 4,RN,GN N*,11,11,100.0
100,RN6-OSM-10,RN,*-OSM-*,4,4,100.0
100,GN N0002 2,RN,GN N*,114,114,100.0
100,GN N0027 1-1227,RN,GN N*,38,38,100.0
100,GN N0009 1-1332,RN,GN N*,104,104,100.0
100,RN1-OSM-22,RN,*-OSM-*,16,16,100.0
100,GN N0006 1-1152,RN,GN N*,45,45,100.0
100,GN N0037 1,RN,GN N*,123,123,100.0
100,GN N0001 4-1076,RN,GN N*,28,28,100.0
100,GN N0022 1,RN,GN N*,38,38,100.0
100,RES-733,RR,RES-*,2,2,100.0
100,GN N0006 1-1145,RN,GN N*,71,71,100.0
100,GN N0002 2-1113,RN,GN N*,88,88,100.0
100,GN N000110-1263,RN,GN N*,106,106,100.0
100,GN N0008 1-1342,RN,GN N*,32,32,100.0
100,GN N0033 1-1282,RN,GN N*,123,123,100.0
100,RN27-OSM-0,RN,*-OSM-*,7,7,100.0
100,GN N0021 1-1193,RN,GN N*,67,67,100.0
100,GN N0002 1-1102,RN,GN N*,66,66,100.0
100,GN N0005 1-1163,RN,GN N*,31,31,100.0
100,GN N0022 2-1358,RN,GN N*,55,55,100.0
100,GN N0009 2,RN,GN N*,44,44,100.0
100,GN N0001 9-1524,RN,GN N*,53,53,100.0
100,MA 286,RU,autre,9,9,100.0
100,GN N0042 2,RN,GN N*,81,81,100.0
100,GN N0006 3-1159,RN,GN N*,84,84,100.0
100,GN N0001 9-1096,RN,GN N*,59,59,100.0
100,GN N0008 1-1344,RN,GN N*,46,46,100.0
100,GN N0030 1-1278,RN,GN N*,69,69,100.0
100,GN N0002 5-1139,RN,GN N*,46,46,100.0
100,GN N0003 4-1204,RN,GN N*,68,68,100.0
100,GN N0033 2-1284,RN,GN N*,91,91,100.0
100,GN N0002 6-1423,RN,GN N*,13,13,100.0
100,GN N0030 2-1413,RN,GN N*,59,59,100.0
100,GN N0001 5-1085,RN,GN N*,97,97,100.0
100,GN N0031 1-1536,RN,GN N*,75,75,100.0
100,GN N0035 1-1547,RN,GN N*,101,101,100.0
100,GN N0009 1-1341,RN,GN N*,50,50,100.0
100,GN N0003 5-1387,RN,GN N*,34,34,100.0
100,GN N0018 2,RN,GN N*,42,42,100.0
100,GN N0030 1,RN,GN N*,53,53,100.0
100,DI. 002-w291395350,RU,autre,1,1,100.0
100,GN N0006 3-1157,RN,GN N*,77,77,100.0
100,GN N0007 2-1247,RN,GN N*,85,85,100.0
100,GN N0006 1-1148,RN,GN N*,95,95,100.0
100,GN N0003 4,RN,GN N*,37,37,100.0
100,GN N0001 7-1480,RN,GN N*,75,75,100.0
100,GN N0001 3-1224,RN,GN N*,12,12,100.0
100,GN N0002 4,RN,GN N*,55,55,100.0
100,GN N0016 1-1296,RN,GN N*,58,58,100.0
100,GN N0021 1-1191,RN,GN N*,65,65,100.0
100,GN N0038 2,RN,GN N*,136,136,100.0
100,RES-583,RR,RES-*,1,1,100.0
100,GN N0038 2-1563,RN,GN N*,58,58,100.0
100,MA. 500,RU,autre,7,7,100.0
100,GN N0021 1-1439,RN,GN N*,22,22,100.0
100,RES-343,RR,RES-*,1,1,100.0
100,GN N0007 2-1539,RN,GN N*,92,92,100.0
100,GN N0001 4-1077,RN,GN N*,33,33,100.0
100,GN N0018 2-1521,RN,GN N*,84,84,100.0
100,KA. 050,RU,autre,1,1,100.0
100,GN N0023 1-1517,RN,GN N*,99,99,100.0
100,GN N0002 4-1126,RN,GN N*,30,30,100.0
100,GN N0001 0,RN,GN N*,83,83,100.0
100,GN N0021 2-1402,RN,GN N*,140,140,100.0
100,GN N0003 5-1390,RN,GN N*,16,16,100.0
100,GN N0005 4-1579,RN,GN N*,125,125,100.0
100,GN N0001 4-1075,RN,GN N*,73,73,100.0
100,RN25-OSM-1,RN,*-OSM-*,59,59,100.0
100,GN N0006 2-1506,RN,GN N*,116,116,100.0
100,RN1-OSM-19,RN,*-OSM-*,39,39,100.0
100,GN N0002 6-1461,RN,GN N*,43,43,100.0
100,GN N0039 1-1504,RN,GN N*,61,61,100.0
100,GN N0008 1-1365,RN,GN N*,29,29,100.0
100,RN4-OSM-3,RN,*-OSM-*,62,62,100.0
100,GN N0021 2-1401,RN,GN N*,79,79,100.0
100,GN N0030 2-1311,RN,GN N*,133,133,100.0
100,GN N0002 2-1112,RN,GN N*,68,68,100.0
100,GN N0022 1-1208,RN,GN N*,5,5,100.0
100,GN N000110-1042,RN,GN N*,8,8,100.0
100,GN N0033 1,RN,GN N*,11,11,100.0
100,GN N0002 5-1137,RN,GN N*,79,79,100.0
100,RN29-OSM-18,RN,*-OSM-*,66,66,100.0
100,GN N0027 2-1242,RN,GN N*,67,67,100.0
250,RES-705,RR,RES-*,28,0,0.0
250,RES-433,RR,RES-*,50,0,0.0
250,RES-196,RR,RES-*,56,0,0.0
250,RES-409,RR,RES-*,67,0,0.0
250,RES-483,RR,RES-*,77,0,0.0
250,RES-853,RR,RES-*,13,0,0.0
250,RES-349,RR,RES-*,81,0,0.0
250,RES-453,RR,RES-*,44,0,0.0
250,RES-342,RR,RES-*,37,0,0.0
250,RES-830,RR,RES-*,31,0,0.0
250,RES-761,RR,RES-*,99,0,0.0
250,RES-654,RR,RES-*,70,0,0.0
250,RES-866,RR,RES-*,32,0,0.0
250,RES-882,RR,RES-*,63,0,0.0
250,RES-55,RR,RES-*,34,0,0.0
250,RES-356,RR,RES-*,6,0,0.0
250,GN N0015 1-1541,RN,GN N*,63,0,0.0
250,RES-191,RR,RES-*,8,0,0.0
250,RES-1028,RR,RES-*,75,0,0.0
250,RES-835,RR,RES-*,16,0,0.0
250,RES-201,RR,RES-*,49,0,0.0
250,RES-837,RR,RES-*,45,0,0.0
250,RES-482,RR,RES-*,60,0,0.0
250,RES-719,RR,RES-*,1,0,0.0
250,RES-51,RR,RES-*,40,0,0.0
250,RES-535,RR,RES-*,163,0,0.0
250,RES-338,RR,RES-*,57,0,0.0
250,RES-435,RR,RES-*,31,0,0.0
250,RES-118,RR,RES-*,81,0,0.0
250,RES-639,RR,RES-*,99,0,0.0
250,RES-202,RR,RES-*,7,0,0.0
250,RES-872,RR,RES-*,183,0,0.0
250,RES-899,RR,RES-*,29,0,0.0
250,RES-929,RR,RES-*,25,0,0.0
250,RES-738,RR,RES-*,28,0,0.0
250,RES-83,RR,RES-*,96,0,0.0
250,RES-101,RR,RES-*,39,0,0.0
250,RES-123,RR,RES-*,76,0,0.0
250,RES-322,RR,RES-*,13,0,0.0
250,RES-393,RR,RES-*,47,0,0.0
250,RES-521,RR,RES-*,27,0,0.0
250,RES-670,RR,RES-*,19,0,0.0
250,RES-185,RR,RES-*,69,0,0.0
250,RES-918,RR,RES-*,70,0,0.0
250,RES-161,RR,RES-*,9,0,0.0
250,RES-234,RR,RES-*,48,0,0.0
250,RES-911,RR,RES-*,102,0,0.0
250,RES-999,RR,RES-*,17,0,0.0
250,RES-894,RR,RES-*,96,0,0.0
250,RES-129,RR,RES-*,54,0,0.0
250,RES-625,RR,RES-*,68,0,0.0
250,RN24-OSM-30,RN,*-OSM-*,1,0,0.0
250,RES-893,RR,RES-*,21,0,0.0
250,RES-555,RR,RES-*,63,0,0.0
250,RES-871,RR,RES-*,25,0,0.0
250,RES-547,RR,RES-*,36,0,0.0
250,RES-458,RR,RES-*,26,0,0.0
250,RES-720,RR,RES-*,1,0,0.0
250,RES-1017,RR,RES-*,40,0,0.0
250,RES-159,RR,RES-*,172,0,0.0
250,RES-494,RR,RES-*,28,0,0.0
250,GN N0008 2-1485,RN,GN N*,78,0,0.0
250,RES-206,RR,RES-*,47,0,0.0
250,RES-803,RR,RES-*,58,0,0.0
250,RES-461,RR,RES-*,41,0,0.0
250,RES-933,RR,RES-*,153,0,0.0
250,RES-515,RR,RES-*,49,0,0.0
250,RES-808,RR,RES-*,137,0,0.0
250,RES-656,RR,RES-*,37,0,0.0
250,RES-573,RR,RES-*,5,0,0.0
250,RES-3,RR,RES-*,16,0,0.0
250,RES-98,RR,RES-*,9,0,0.0
250,RES-11,RR,RES-*,18,0,0.0
250,RES-763,RR,RES-*,69,0,0.0
250,RES-170,RR,RES-*,8,0,0.0
250,RES-617,RR,RES-*,49,0,0.0
250,RES-858,RR,RES-*,139,0,0.0
250,RES-106,RR,RES-*,25,0,0.0
250,RES-706,RR,RES-*,1,0,0.0
250,RES-441,RR,RES-*,47,0,0.0
250,RES-532,RR,RES-*,37,0,0.0
250,RES-953,RR,RES-*,1,0,0.0
250,RES-600,RR,RES-*,42,0,0.0
250,RES-522,RR,RES-*,30,0,0.0
250,RES-126,RR,RES-*,22,0,0.0
250,RES-987,RR,RES-*,61,0,0.0
250,RES-120,RR,RES-*,10,0,0.0
250,GN N0008 2-1486,RN,GN N*,51,0,0.0
250,RES-820,RR,RES-*,65,0,0.0
250,RES-655,RR,RES-*,13,0,0.0
250,RES-892,RR,RES-*,98,0,0.0
250,RES-247,RR,RES-*,71,0,0.0
250,RES-534,RR,RES-*,53,0,0.0
250,RES-329,RR,RES-*,44,0,0.0
250,RES-605,RR,RES-*,66,0,0.0
250,RES-1016,RR,RES-*,68,0,0.0
250,RES-260,RR,RES-*,153,0,0.0
250,RES-539,RR,RES-*,59,0,0.0
250,RES-278,RR,RES-*,51,0,0.0
250,RES-903,RR,RES-*,52,0,0.0
250,RES-243,RR,RES-*,145,0,0.0
250,RES-436,RR,RES-*,26,0,0.0
250,RES-370,RR,RES-*,2,0,0.0
250,RES-49,RR,RES-*,70,0,0.0
250,GN N0024 1-1403,RN,GN N*,61,0,0.0
250,RES-428,RR,RES-*,78,0,0.0
250,RES-630,RR,RES-*,120,0,0.0
250,RES-462,RR,RES-*,16,0,0.0
250,RES-287,RR,RES-*,26,0,0.0
250,RES-16,RR,RES-*,10,0,0.0
250,RES-341,RR,RES-*,105,0,0.0
250,RES-581,RR,RES-*,15,0,0.0
250,GN N0039 1-1569,RN,GN N*,75,0,0.0
250,RES-70,RR,RES-*,61,0,0.0
250,RES-190,RR,RES-*,10,0,0.0
250,RES-896,RR,RES-*,51,0,0.0
250,RES-497,RR,RES-*,7,0,0.0
250,RES-378,RR,RES-*,43,0,0.0
250,RES-526,RR,RES-*,41,0,0.0
250,RES-616,RR,RES-*,55,0,0.0
250,RES-962,RR,RES-*,31,0,0.0
250,RES-85,RR,RES-*,49,0,0.0
250,RES-1014,RR,RES-*,27,0,0.0
250,RES-193,RR,RES-*,9,0,0.0
250,RES-262,RR,RES-*,29,0,0.0
250,RES-81,RR,RES-*,153,0,0.0
250,RES-233,RR,RES-*,52,0,0.0
250,RES-254,RR,RES-*,148,0,0.0
250,RES-924,RR,RES-*,25,0,0.0
250,RES-990,RR,RES-*,99,0,0.0
250,RES-99,RR,RES-*,45,0,0.0
250,RES-384,RR,RES-*,53,0,0.0
250,RES-242,RR,RES-*,10,0,0.0
250,RES-540,RR,RES-*,84,0,0.0
250,RES-618,RR,RES-*,34,0,0.0
250,RES-548,RR,RES-*,22,0,0.0
250,RES-549,RR,RES-*,16,0,0.0
250,RES-406,RR,RES-*,46,0,0.0
250,RES-100,RR,RES-*,34,0,0.0
250,RES-653,RR,RES-*,79,0,0.0
250,RES-241,RR,RES-*,11,0,0.0
250,RES-860,RR,RES-*,53,0,0.0
250,RES-178,RR,RES-*,1,0,0.0
250,RES-514,RR,RES-*,13,0,0.0
250,RES-73,RR,RES-*,36,0,0.0
250,RES-168,RR,RES-*,30,0,0.0
250,RES-646,RR,RES-*,97,0,0.0
250,RES-602,RR,RES-*,49,0,0.0
250,RES-607,RR,RES-*,24,0,0.0
250,RES-293,RR,RES-*,15,0,0.0
250,RES-4,RR,RES-*,3,0,0.0
250,RES-908,RR,RES-*,114,0,0.0
250,RES-163,RR,RES-*,1,0,0.0
250,RES-443,RR,RES-*,37,0,0.0
250,RES-582,RR,RES-*,29,0,0.0
250,RES-232,RR,RES-*,161,0,0.0
250,RES-327,RR,RES-*,17,0,0.0
250,RES-629,RR,RES-*,39,0,0.0
250,RES-365,RR,RES-*,29,0,0.0
250,RES-513,RR,RES-*,41,0,0.0
250,RES-690,RR,RES-*,32,0,0.0
250,RES-704,RR,RES-*,23,0,0.0
250,RES-730,RR,RES-*,104,0,0.0
250,RES-831,RR,RES-*,77,0,0.0
250,RES-270,RR,RES-*,23,0,0.0
250,RES-832,RR,RES-*,25,0,0.0
250,RES-354,RR,RES-*,35,0,0.0
250,RES-507,RR,RES-*,62,0,0.0
250,RES-672,RR,RES-*,33,0,0.0
250,RES-94,RR,RES-*,39,0,0.0
250,RES-666,RR,RES-*,14,0,0.0
250,RES-130,RR,RES-*,7,0,0.0
250,RES-816,RR,RES-*,19,0,0.0
250,RES-328,RR,RES-*,33,0,0.0
250,RES-377,RR,RES-*,32,0,0.0
250,RES-220,RR,RES-*,40,0,0.0
250,RES-434,RR,RES-*,73,0,0.0
250,RES-745,RR,RES-*,13,0,0.0
250,RES-995,RR,RES-*,68,0,0.0
250,RES-450,RR,RES-*,51,0,0.0
250,RES-580,RR,RES-*,11,0,0.0
250,RES-479,RR,RES-*,137,0,0.0
250,RES-1001,RR,RES-*,71,0,0.0
250,RES-208,RR,RES-*,35,0,0.0
250,RES-302,RR,RES-*,44,0,0.0
250,RES-747,RR,RES-*,126,0,0.0
250,RES-131,RR,RES-*,73,0,0.0
250,RES-452,RR,RES-*,33,0,0.0
250,RES-861,RR,RES-*,24,0,0.0
250,RES-909,RR,RES-*,25,0,0.0
250,RES-398,RR,RES-*,42,0,0.0
250,RES-890,RR,RES-*,69,0,0.0
250,RES-184,RR,RES-*,83,0,0.0
250,RES-919,RR,RES-*,160,0,0.0
250,RES-912,RR,RES-*,72,0,0.0
250,RES-419,RR,RES-*,38,0,0.0
250,RES-960,RR,RES-*,33,0,0.0
250,RES-470,RR,RES-*,37,0,0.0
250,RES-396,RR,RES-*,30,0,0.0
250,RES-1000,RR,RES-*,22,0,0.0
250,RES-703,RR,RES-*,23,0,0.0
250,RES-546,RR,RES-*,37,0,0.0
250,RES-897,RR,RES-*,29,0,0.0
250,RES-502,RR,RES-*,69,0,0.0
250,RES-324,RR,RES-*,11,0,0.0
250,RES-331,RR,RES-*,32,0,0.0
250,RES-991,RR,RES-*,29,0,0.0
250,RES-493,RR,RES-*,24,0,0.0
250,RES-585,RR,RES-*,22,0,0.0
250,RES-715,RR,RES-*,52,0,0.0
250,RES-906,RR,RES-*,105,0,0.0
250,RES-886,RR,RES-*,27,0,0.0
250,RES-833,RR,RES-*,13,0,0.0
250,RES-508,RR,RES-*,97,0,0.0
250,RES-511,RR,RES-*,27,0,0.0
250,RES-965,RR,RES-*,157,0,0.0
250,RES-544,RR,RES-*,35,0,0.0
250,RES-637,RR,RES-*,30,0,0.0
250,RES-569,RR,RES-*,41,0,0.0
250,RES-432,RR,RES-*,41,0,0.0
250,RES-97,RR,RES-*,50,0,0.0
250,RES-885,RR,RES-*,92,0,0.0
250,RES-484,RR,RES-*,53,0,0.0
250,RES-615,RR,RES-*,54,0,0.0
250,RES-806,RR,RES-*,97,0,0.0
250,RES-84,RR,RES-*,149,0,0.0
250,RES-1015,RR,RES-*,69,0,0.0
250,RES-255,RR,RES-*,1,0,0.0
250,RES-811,RR,RES-*,34,0,0.0
250,RES-829,RR,RES-*,111,0,0.0
250,RES-902,RR,RES-*,40,0,0.0
250,RES-24,RR,RES-*,19,0,0.0
250,RES-347,RR,RES-*,61,0,0.0
250,RES-855,RR,RES-*,49,0,0.0
250,RES-442,RR,RES-*,62,0,0.0
250,RES-491,RR,RES-*,21,0,0.0
250,RES-399,RR,RES-*,74,0,0.0
250,RES-841,RR,RES-*,26,0,0.0
250,RES-25,RR,RES-*,32,0,0.0
250,RES-568,RR,RES-*,39,0,0.0
250,RES-440,RR,RES-*,7,0,0.0
250,RES-687,RR,RES-*,1,0,0.0
250,RES-824,RR,RES-*,33,0,0.0
250,RES-688,RR,RES-*,27,0,0.0
250,RES-818,RR,RES-*,37,0,0.0
250,RES-276,RR,RES-*,30,0,0.0
250,RES-762,RR,RES-*,82,0,0.0
250,RES-612,RR,RES-*,51,0,0.0
250,RES-133,RR,RES-*,1,0,0.0
250,RES-783,RR,RES-*,132,0,0.0
250,RES-275,RR,RES-*,8,0,0.0
250,RES-887,RR,RES-*,151,0,0.0
250,RES-358,RR,RES-*,33,0,0.0
250,RES-530,RR,RES-*,26,0,0.0
250,RES-252,RR,RES-*,22,0,0.0
250,RES-478,RR,RES-*,26,0,0.0
250,RES-407,RR,RES-*,73,0,0.0
250,RES-410,RR,RES-*,55,0,0.0
250,RES-125,RR,RES-*,10,0,0.0
250,RES-400,RR,RES-*,6,0,0.0
250,RES-689,RR,RES-*,31,0,0.0
250,RES-524,RR,RES-*,58,0,0.0
250,RES-183,RR,RES-*,75,0,0.0
250,RES-657,RR,RES-*,18,0,0.0
250,RES-96,RR,RES-*,19,0,0.0
250,RES-510,RR,RES-*,97,0,0.0
250,RES-487,RR,RES-*,29,0,0.0
250,RES-357,RR,RES-*,44,0,0.0
250,RES-209,RR,RES-*,29,0,0.0
250,RES-82,RR,RES-*,94,0,0.0
250,RES-496,RR,RES-*,48,0,0.0
250,RES-608,RR,RES-*,60,0,0.0
250,RES-813,RR,RES-*,29,0,0.0
250,RES-628,RR,RES-*,28,0,0.0
250,RES-895,RR,RES-*,35,0,0.0
250,RES-986,RR,RES-*,61,0,0.0
250,RES-592,RR,RES-*,50,0,0.0
250,RES-812,RR,RES-*,123,0,0.0
250,RES-891,RR,RES-*,53,0,0.0
250,RES-218,RR,RES-*,16,0,0.0
250,RES-463,RR,RES-*,69,0,0.0
250,RES-246,RR,RES-*,166,0,0.0
250,RES-124,RR,RES-*,41,0,0.0
250,GN N0039 1-1572,RN,GN N*,70,0,0.0
250,RES-834,RR,RES-*,11,0,0.0
250,RES-807,RR,RES-*,75,0,0.0
250,RES-488,RR,RES-*,46,0,0.0
250,RES-716,RR,RES-*,65,0,0.0
250,RES-652,RR,RES-*,41,0,0.0
250,RES-917,RR,RES-*,77,0,0.0
250,RES-501,RR,RES-*,38,0,0.0
250,RES-181,RR,RES-*,291,1,0.3
250,RES-849,RR,RES-*,157,1,0.6
250,RES-1027,RR,RES-*,149,1,0.7
250,RES-268,RR,RES-*,139,1,0.7
250,RES-928,RR,RES-*,143,1,0.7
250,RES-1026,RR,RES-*,373,3,0.8
250,RES-863,RR,RES-*,382,3,0.8
250,RES-337,RR,RES-*,116,1,0.9
250,GN N0015 1-1540,RN,GN N*,98,1,1.0
250,RES-256,RR,RES-*,203,2,1.0
250,RES-311,RR,RES-*,99,1,1.0
250,RES-923,RR,RES-*,183,2,1.1
250,RES-936,RR,RES-*,189,2,1.1
250,RES-935,RR,RES-*,162,2,1.2
250,RES-229,RR,RES-*,86,1,1.2
250,RES-334,RR,RES-*,77,1,1.3
250,RES-481,RR,RES-*,79,1,1.3
250,RES-864,RR,RES-*,210,3,1.4
250,RES-952,RR,RES-*,141,2,1.4
250,RES-756,RR,RES-*,71,1,1.4
250,RES-950,RR,RES-*,70,1,1.4
250,RES-306,RR,RES-*,130,2,1.5
250,RES-323,RR,RES-*,185,3,1.6
250,RES-211,RR,RES-*,61,1,1.6
250,RES-2,RR,RES-*,61,1,1.6
250,RES-217,RR,RES-*,64,1,1.6
250,RES-251,RR,RES-*,122,2,1.6
250,RES-565,RR,RES-*,61,1,1.6
250,RES-136,RR,RES-*,60,1,1.7
250,RES-471,RR,RES-*,117,2,1.7
250,RES-800,RR,RES-*,58,1,1.7
250,RES-856,RR,RES-*,110,2,1.8
250,RES-937,RR,RES-*,217,4,1.8
250,RES-411,RR,RES-*,55,1,1.8
250,RES-336,RR,RES-*,54,1,1.9
250,GN N0028 2-1233,RN,GN N*,54,1,1.9
250,RES-403,RR,RES-*,53,1,1.9
250,RES-151,RR,RES-*,156,3,1.9
250,GN N0014 1,RN,GN N*,53,1,1.9
250,RES-771,RR,RES-*,53,1,1.9
250,RES-228,RR,RES-*,54,1,1.9
250,RES-975,RR,RES-*,52,1,1.9
250,RES-335,RR,RES-*,53,1,1.9
250,RES-226,RR,RES-*,100,2,2.0
250,RES-207,RR,RES-*,50,1,2.0
250,RES-627,RR,RES-*,51,1,2.0
250,RES-22,RR,RES-*,51,1,2.0
250,RES-257,RR,RES-*,146,3,2.1
250,RES-758,RR,RES-*,138,3,2.2
250,RES-492,RR,RES-*,46,1,2.2
250,RES-575,RR,RES-*,45,1,2.2
250,RES-921,RR,RES-*,275,6,2.2
250,RES-795,RR,RES-*,45,1,2.2
250,RES-36,RR,RES-*,45,1,2.2
250,RES-139,RR,RES-*,93,2,2.2
250,RES-964,RR,RES-*,135,3,2.2
250,RES-157,RR,RES-*,43,1,2.3
250,RES-737,RR,RES-*,44,1,2.3
250,RES-303,RR,RES-*,43,1,2.3
250,RES-87,RR,RES-*,44,1,2.3
250,RES-93,RR,RES-*,83,2,2.4
250,RES-1010,RR,RES-*,84,2,2.4
250,RES-95,RR,RES-*,81,2,2.5
250,RES-819,RR,RES-*,79,2,2.5
250,RES-869,RR,RES-*,77,2,2.6
250,RES-626,RR,RES-*,78,2,2.6
250,RES-647,RR,RES-*,73,2,2.7
250,RES-145,RR,RES-*,75,2,2.7
250,RES-390,RR,RES-*,37,1,2.7
250,RES-790,RR,RES-*,148,4,2.7
250,RES-266,RR,RES-*,73,2,2.7
250,RES-91,RR,RES-*,74,2,2.7
250,RES-878,RR,RES-*,36,1,2.8
250,RES-128,RR,RES-*,72,2,2.8
250,RES-102,RR,RES-*,72,2,2.8
250,RES-1013,RR,RES-*,72,2,2.8
250,RES-520,RR,RES-*,71,2,2.8
250,RES-760,RR,RES-*,71,2,2.8
250,RES-305,RR,RES-*,180,5,2.8
250,RES-437,RR,RES-*,105,3,2.9
250,RES-735,RR,RES-*,34,1,2.9
250,RES-736,RR,RES-*,70,2,2.9
250,RES-1002,RR,RES-*,101,3,3.0
250,RES-595,RR,RES-*,67,2,3.0
250,RES-505,RR,RES-*,101,3,3.0
250,RES-27,RR,RES-*,66,2,3.0
250,RES-889,RR,RES-*,65,2,3.1
250,RES-725,RR,RES-*,32,1,3.1
250,RES-273,RR,RES-*,64,2,3.1
250,RES-1024,RR,RES-*,185,6,3.2
250,RES-506,RR,RES-*,94,3,3.2
250,RES-519,RR,RES-*,95,3,3.2
250,RES-764,RR,RES-*,156,5,3.2
250,RES-804,RR,RES-*,60,2,3.3
